customer_id,recency,age,monetary,kmeans_cluster,hierarchical_cluster
C318455,724,59,5401.53,5,
C318457,464,53,1200.32,0,
C318464,355,67,7502.0,5,0.0
C318467,59,60,20.92,2,
C318473,671,48,650.56,0,1.0
C318476,23,40,7502.0,6,
C318478,750,26,1200.32,1,
C318483,380,19,896.0,4,
C318490,793,41,573.44,1,1.0
C318491,267,26,1050.0,4,0.0
C318493,545,45,7502.0,5,
C318494,664,56,1200.32,0,
C318496,343,20,4801.28,6,
C318497,682,37,1200.32,1,
C318499,591,52,1200.32,0,
C318503,784,24,1200.32,1,
C318505,191,32,1200.32,4,
C318506,238,25,7502.0,6,0.0
C318507,413,49,365.94,0,
C318508,668,36,20.92,1,
C318510,168,33,5.23,4,
C318512,500,42,650.56,1,
C318513,641,38,16800.0,3,
C318515,767,38,300.08,1,
C318516,321,47,600.17,2,
C318522,277,34,573.44,4,
C318530,308,39,4801.28,6,
C318531,343,48,9602.72,5,0.0
C318535,469,43,896.0,0,
C318544,348,40,83.68,4,
C318548,289,25,187.68,4,
C318555,486,45,2700.7200000000003,0,1.0
C318560,22,25,1016.5,4,
C318561,495,43,5401.53,5,0.0
C318567,289,25,83.68,4,
C318570,76,59,60.6,2,
C318571,393,65,2700.7200000000003,2,
C318572,451,51,573.44,0,
C318574,260,34,15004.25,3,
C318576,425,65,15.15,0,0.0
C318578,497,66,896.0,0,1.0
C318579,426,41,300.08,1,
C318582,238,28,15004.25,3,
C318583,446,38,83.68,1,
C318587,260,64,5401.53,2,
C318590,534,20,83.68,1,1.0
C318592,264,68,4801.28,2,
C318594,9,50,600.17,2,
C318595,2,36,20.92,4,
C318598,341,49,7502.0,5,
C318601,545,57,600.17,0,
C318606,182,68,2700.7200000000003,2,
C318618,774,28,15.15,1,
C318620,434,35,5.23,1,
C318624,599,50,2700.7200000000003,0,
C318625,506,41,1200.32,1,
C318626,787,30,46.92,1,
C318629,262,66,9602.72,5,0.0
C318634,191,20,105.57,4,
C318637,0,64,4801.28,2,
C318640,446,41,300.08,1,
C318641,330,58,293.25,2,
C318644,503,24,300.08,1,
C318646,236,30,365.94,4,0.0
C318648,620,40,130.75,1,
C318650,185,63,1200.32,2,
C318657,290,34,9602.72,6,
C318658,607,56,143.36,0,
C318660,112,61,40.66,2,
C318661,636,34,573.44,1,
C318662,785,30,1016.5,1,
C318665,575,39,1200.32,1,
C318668,652,35,187.68,1,
C318672,394,67,4801.28,5,0.0
C318676,272,65,60.6,2,
C318680,311,41,7502.0,6,
C318681,468,22,5.23,1,
C318682,124,37,105.57,4,
C318684,734,25,7502.0,1,
C318687,467,60,650.56,0,
C318694,517,59,162.64,0,
C318696,795,50,35.84,0,
C318701,1,61,162.64,2,
C318702,315,19,2700.7200000000003,4,
C318703,768,69,1050.0,0,
C318705,256,62,40.66,2,
C318706,667,42,35.84,1,
C318711,95,41,20.92,4,
C318713,709,66,26250.0,3,
C318714,362,19,300.08,4,
C318716,228,31,378.75,4,
C318719,698,27,573.44,1,
C318723,149,67,300.08,2,0.0
C318725,369,37,187.68,4,0.0
C318726,544,68,162.64,0,
C318732,397,28,7502.0,6,
C318733,524,69,650.56,0,
C318740,572,62,4801.28,5,
C318743,616,47,322.56,0,
C318744,723,68,2400.68,0,1.0
C318747,667,45,650.56,0,1.0
C318751,32,47,650.56,2,
C318758,530,38,4801.28,1,
C318761,116,48,83.68,2,
C318776,387,27,2700.7200000000003,4,0.0
C318777,785,36,15004.25,3,
C318786,160,39,4801.28,6,
C318789,723,21,83.68,1,
C318791,323,39,143.36,4,
C318794,636,57,896.0,0,
C318795,403,47,40.66,0,
C318797,333,39,5.23,4,
C318799,335,30,650.56,4,
C318800,340,42,365.94,4,
C318802,716,49,1200.32,0,
C318807,53,34,896.0,4,
C318815,305,65,322.56,2,
C318819,15,54,16800.0,3,2.0
C318821,53,49,4801.28,2,
C318822,644,35,2700.7200000000003,1,
C318826,789,23,47.07,1,
C318836,352,18,1200.32,4,
C318843,449,59,896.0,0,
C318844,174,30,242.4,4,
C318848,567,60,1200.32,0,
C318851,123,61,7502.0,2,0.0
C318856,52,29,9602.72,6,
C318859,69,25,4801.28,6,
C318860,292,44,4801.28,6,
C318862,108,24,35.84,4,
C318863,546,68,20.92,0,
C318864,239,36,7502.0,6,
C318866,346,43,300.08,4,
C318867,641,37,4200.0,1,
C318868,776,65,300.08,0,1.0
C318869,0,41,5.23,4,
C318871,23,50,1200.32,2,
C318877,264,64,5.23,2,0.0
C318880,281,62,143.36,2,
C318888,346,40,2400.68,4,0.0
C318891,681,43,9602.72,5,
C318895,670,52,2700.7200000000003,0,
C318896,522,26,130.75,1,
C318900,554,38,4801.28,1,
C318901,71,57,4200.0,2,
C318909,173,19,5401.53,6,
C318910,33,49,5.23,2,
C318914,285,39,1200.32,4,
C318917,507,45,5.23,0,
C318919,471,44,365.94,0,
C318920,581,24,600.17,1,
C318923,328,18,300.08,4,
C318928,794,21,300.08,1,
C318929,228,50,1200.32,2,
C318934,4,28,47.07,4,
C318936,732,28,1200.32,1,
C318939,96,26,2400.68,4,
C318940,118,36,2700.7200000000003,4,
C318948,224,58,600.17,2,
C318951,204,27,1050.0,4,
C318952,480,21,7502.0,6,1.0
C318953,309,24,162.64,4,
C318956,355,19,300.08,4,
C318958,756,33,7502.0,1,
C318960,607,21,83.68,1,
C318966,108,51,83.68,2,
C318975,513,32,2400.68,1,
C318979,767,42,573.44,1,
C318981,620,21,7502.0,1,
C318985,364,52,365.94,2,0.0
C318989,645,52,4200.0,5,1.0
C318990,373,47,4801.28,5,
C318994,432,26,136.35000000000002,1,
C318997,278,51,650.56,2,
C318998,27,69,300.08,2,
C319000,552,56,600.17,0,1.0
C319001,416,69,322.56,0,
C319005,255,35,130.75,4,
C319014,242,64,47.07,2,
C319015,637,34,5.23,1,
C319023,767,49,2700.7200000000003,0,
C319024,422,36,9602.72,6,0.0
C319027,501,51,650.56,0,
C319030,264,57,15.15,2,
C319033,400,49,7502.0,5,0.0
C319041,348,34,1050.0,4,0.0
C319042,708,45,2700.7200000000003,0,
C319043,601,18,2700.7200000000003,1,1.0
C319044,469,67,896.0,0,0.0
C319047,433,38,35.84,1,
C319057,5,25,162.64,4,
C319068,250,66,143.36,2,
C319071,759,29,26250.0,3,
C319072,299,18,136.35000000000002,4,
C319077,201,46,2700.7200000000003,2,
C319079,635,32,300.08,1,
C319084,142,59,16800.0,3,
C319086,413,59,2700.7200000000003,0,
C319087,352,27,2700.7200000000003,4,
C319090,336,34,47.07,4,0.0
C319091,501,48,60.6,0,
C319097,238,31,365.94,4,
C319098,204,31,83.68,4,0.0
C319099,147,66,83.68,2,0.0
C319100,708,20,1016.5,1,
C319101,337,23,2700.7200000000003,4,
C319102,411,53,26250.0,3,
C319103,789,65,5401.53,5,
C319107,655,27,46.92,1,
C319113,238,25,242.4,4,
C319121,796,49,365.94,0,
C319122,481,64,1200.32,0,1.0
C319127,28,66,35.84,2,
C319128,42,66,600.17,2,
C319130,427,57,378.75,0,0.0
C319133,576,64,7502.0,5,1.0
C319134,99,31,600.17,4,
C319135,695,56,2400.68,0,
C319139,292,55,896.0,2,
C319149,647,63,365.94,0,
C319153,420,41,5401.53,6,
C319154,201,69,1200.32,2,0.0
C319155,734,69,4801.28,5,
C319156,724,50,2700.7200000000003,0,
C319161,705,39,300.08,1,
C319165,609,50,5401.53,5,
C319172,704,53,9602.72,5,
C319173,363,37,40.66,4,
C319178,649,24,4801.28,1,
C319179,247,38,7502.0,6,0.0
C319180,502,55,2700.7200000000003,0,0.0
C319183,350,23,83.68,4,
C319187,592,38,7502.0,5,
C319191,145,23,83.68,4,
C319199,656,33,650.56,1,1.0
C319200,576,53,143.36,0,
C319204,105,61,2700.7200000000003,2,
C319206,444,68,573.44,0,
C319208,686,55,7502.0,5,
C319211,210,18,573.44,4,
C319214,551,35,300.08,1,
C319220,58,24,573.44,4,
C319224,453,34,7502.0,6,
C319225,146,68,650.56,2,
C319231,219,25,2700.7200000000003,4,
C319232,428,59,5401.53,5,
C319233,95,53,35.84,2,
C319234,152,35,83.68,4,
C319238,705,63,573.44,0,
C319239,417,43,1050.0,0,
C319241,631,45,162.64,0,
C319244,699,69,60.6,0,
C319245,73,20,16800.0,3,
C319248,243,69,1200.32,2,
C319249,100,29,573.44,4,
C319252,170,50,1200.32,2,
C319256,60,66,20.92,2,
C319257,532,67,4801.28,5,
C319260,612,39,20.92,1,
C319263,197,61,1200.32,2,
C319268,663,38,4801.28,1,
C319270,440,66,187.68,0,
C319279,413,23,322.56,1,
C319280,125,26,365.94,4,
C319286,465,23,40.66,1,1.0
C319293,351,58,2700.7200000000003,2,
C319299,427,41,5.23,1,
C319303,384,53,365.94,0,
C319319,56,45,46.92,2,0.0
C319333,244,29,2700.7200000000003,4,
C319337,662,58,300.08,0,
C319341,241,24,4801.28,6,0.0
C319347,663,55,47.07,0,1.0
C319351,653,60,2700.7200000000003,0,
C319355,328,58,162.64,2,
C319356,118,27,7502.0,6,
C319357,58,45,4801.28,6,
C319358,328,42,300.08,4,
C319363,189,26,378.75,4,
C319370,125,52,650.56,2,
C319376,153,27,130.75,4,
C319378,345,57,15.15,2,
C319380,51,18,1200.32,4,
C319392,533,41,242.4,1,
C319393,772,48,83.68,0,
C319395,661,61,15.15,0,
C319396,260,31,5401.53,6,
C319397,373,33,1200.32,4,0.0
C319404,353,63,1200.32,2,
C319405,262,60,300.08,2,
C319406,526,36,187.68,1,
C319412,139,46,4801.28,6,
C319413,379,18,300.08,4,
C319416,583,27,600.17,1,
C319421,685,64,4801.28,5,1.0
C319422,2,25,47.07,4,
C319424,564,43,130.75,0,0.0
C319429,99,35,162.64,4,0.0
C319435,266,42,143.36,4,0.0
C319442,88,45,896.0,2,
C319447,311,28,1016.5,4,0.0
C319449,24,22,300.08,4,0.0
C319450,225,51,378.75,2,
C319452,545,69,4801.28,5,
C319454,464,50,83.68,0,
C319462,461,29,896.0,1,
C319464,22,65,650.56,2,
C319465,499,64,9602.72,5,
C319470,664,23,300.08,1,
C319471,494,41,4200.0,5,
C319474,777,68,300.08,0,
C319478,112,57,365.94,2,0.0
C319479,749,33,4801.28,1,
C319480,719,52,162.64,0,
C319481,518,55,40.66,0,
C319487,370,24,7502.0,6,
C319491,507,52,650.56,0,
C319493,288,21,573.44,4,
C319495,456,62,5401.53,5,
C319496,135,46,162.64,2,0.0
C319497,318,66,47.07,2,
C319499,209,61,15.15,2,
C319500,705,34,7502.0,5,1.0
C319508,64,47,5.23,2,0.0
C319509,650,35,7502.0,5,
C319512,338,19,2700.7200000000003,4,0.0
C319514,415,23,5.23,1,
C319517,171,21,4801.28,6,
C319519,744,50,105.57,0,
C319521,311,27,365.94,4,
C319524,415,42,20.92,4,
C319526,471,31,143.36,1,
C319528,595,29,40.66,1,
C319529,649,29,15004.25,3,
C319536,197,48,60.6,2,
C319538,168,50,83.68,2,0.0
C319540,251,37,322.56,4,0.0
C319542,795,21,1200.32,1,1.0
C319545,565,56,1016.5,0,
C319546,39,20,300.08,4,
C319548,326,64,9450.0,5,0.0
C319550,575,49,35.84,0,
C319552,683,63,187.68,0,
C319556,671,46,4801.28,5,
C319564,87,25,7502.0,6,
C319565,242,30,300.08,4,
C319567,54,18,1016.5,4,
C319568,620,55,35.84,0,
C319573,335,56,20.92,2,
C319575,89,62,15004.25,3,
C319582,668,48,2700.7200000000003,0,
C319584,267,50,322.56,2,
C319587,527,68,7502.0,5,1.0
C319591,209,32,2700.7200000000003,4,
C319593,597,57,365.94,0,1.0
C319595,387,31,2700.7200000000003,4,
C319598,484,36,1016.5,1,0.0
C319599,354,54,7502.0,5,
C319601,660,31,83.68,1,
C319603,550,57,4801.28,5,
C319604,136,41,300.08,4,
C319610,727,29,9602.72,5,
C319614,734,69,7502.0,5,
C319616,124,27,650.56,4,0.0
C319618,1,27,162.64,4,
C319620,796,48,9602.72,5,
C319623,156,64,300.08,2,
C319624,381,18,9602.72,6,
C319626,554,26,20.92,1,1.0
C319632,767,60,7502.0,5,1.0
C319633,457,60,4801.28,5,
C319635,458,21,300.08,1,
C319640,58,42,5.23,4,
C319642,335,63,162.64,2,
C319644,526,18,600.17,1,
C319650,314,22,5.23,4,
C319653,618,67,2700.7200000000003,0,
C319655,324,23,9602.72,6,
C319658,528,19,1016.5,1,1.0
C319660,203,64,1200.32,2,
C319668,766,30,5401.53,1,
C319669,565,28,46.92,1,
C319674,394,47,136.35000000000002,0,0.0
C319675,464,68,15.15,0,
C319676,424,21,1016.5,1,
C319677,430,58,1200.32,0,0.0
C319678,676,63,2700.7200000000003,0,
C319681,114,66,896.0,2,
C319683,51,49,40.66,2,
C319687,373,37,46.92,4,
C319690,671,67,896.0,0,1.0
C319691,15,19,47.07,4,
C319693,530,43,300.08,0,
C319695,652,18,5.23,1,
C319696,518,43,40.66,0,0.0
C319697,257,26,2700.7200000000003,4,
C319700,485,23,4801.28,1,
C319704,460,51,11.73,0,
C319705,62,47,162.64,2,
C319710,578,25,1050.0,1,
C319713,378,32,5401.53,6,
C319716,240,31,300.08,4,
C319719,693,37,365.94,1,
C319724,599,58,2700.7200000000003,0,
C319733,250,33,60.6,4,
C319735,184,37,20.92,4,
C319737,301,42,7502.0,6,
C319743,721,38,300.08,1,
C319748,332,48,2400.68,2,
C319750,311,21,5.23,4,
C319754,666,29,2700.7200000000003,1,
C319764,103,18,1200.32,4,
C319766,356,31,83.68,4,
C319767,382,55,4801.28,5,
C319769,756,37,1200.32,1,
C319771,228,42,7502.0,6,
C319778,250,53,300.08,2,
C319787,249,46,15.15,2,
C319788,204,40,1200.32,4,
C319795,694,32,1200.32,1,
C319799,523,56,242.4,0,
C319806,671,55,1016.5,0,
C319808,650,31,600.17,1,
C319812,82,23,47.07,4,
C319814,781,50,5.23,0,
C319815,64,28,83.68,4,
C319817,242,43,26250.0,3,2.0
C319819,28,37,365.94,4,0.0
C319821,86,25,2700.7200000000003,4,
C319823,353,31,322.56,4,
C319826,653,68,162.64,0,
C319827,129,27,9602.72,6,
C319829,550,22,5.23,1,
C319830,517,36,20.92,1,
C319835,82,22,300.08,4,
C319846,31,30,2700.7200000000003,4,
C319847,596,21,650.56,1,1.0
C319848,336,60,7502.0,5,
C319853,270,29,5401.53,6,
C319855,445,57,83.68,0,
C319856,190,47,4801.28,6,
C319858,512,20,4200.0,1,1.0
C319859,684,39,5401.53,5,
C319865,363,61,60.6,2,
C319866,467,49,9602.72,5,
C319867,294,50,1016.5,2,0.0
C319870,64,64,365.94,2,
C319871,83,40,7502.0,6,
C319872,495,63,300.08,0,
C319874,64,30,1200.32,4,
C319875,783,41,300.08,1,
C319877,365,43,7502.0,6,
C319883,214,60,5.23,2,
C319886,703,26,4801.28,1,
C319887,748,26,15004.25,3,
C319888,185,48,1016.5,2,
C319889,57,25,20.92,4,
C319891,337,22,2700.7200000000003,4,
C319894,785,58,573.44,0,
C319896,731,42,7502.0,5,
C319898,282,45,83.68,2,
C319899,154,58,573.44,2,
C319902,599,54,1200.32,0,
C319906,440,24,4801.28,6,
C319920,2,18,1016.5,4,
C319923,137,63,16800.0,3,
C319924,759,37,2700.7200000000003,1,
C319925,20,54,7502.0,2,
C319927,321,21,143.36,4,
C319928,435,38,1200.32,1,
C319933,595,68,5401.53,5,
C319935,10,48,26250.0,3,
C319939,192,24,2700.7200000000003,4,
C319942,308,53,105.57,2,
C319943,214,40,365.94,4,
C319944,73,59,15004.25,3,2.0
C319945,460,42,35.84,1,
C319949,162,64,896.0,2,
C319950,179,50,2700.7200000000003,2,
C319954,717,32,15004.25,3,
C319955,237,43,15.15,4,
C319956,383,43,5.23,4,
C319957,18,44,2700.7200000000003,2,
C319958,422,25,242.4,1,
C319962,66,52,15004.25,3,2.0
C319963,744,37,26250.0,3,
C319967,266,26,35.84,4,
C319969,636,36,187.68,1,
C319974,466,67,5.23,0,
C319977,308,59,300.08,2,
C319978,260,53,2700.7200000000003,2,
C319980,65,61,9602.72,2,
C319981,719,36,47.07,1,
C319982,193,26,300.08,4,
C319984,278,59,47.07,2,0.0
C319985,355,33,187.68,4,
C319989,451,68,47.07,0,0.0
C319990,158,20,11.73,4,0.0
C320009,68,37,300.08,4,
C320010,309,18,7502.0,6,0.0
C320011,347,52,300.08,2,
C320013,488,63,1200.32,0,1.0
C320016,153,48,293.25,2,
C320018,243,65,1200.32,2,
C320020,92,18,15004.25,3,
C320025,611,22,1200.32,1,1.0
C320027,483,38,162.64,1,
C320030,516,25,1200.32,1,1.0
C320031,87,34,7502.0,6,
C320032,726,19,11.73,1,
C320034,331,37,322.56,4,
C320037,333,44,573.44,4,
C320039,140,62,4801.28,2,
C320041,564,44,83.68,0,0.0
C320054,267,46,9602.72,6,0.0
C320055,134,68,1050.0,2,
C320058,77,59,365.94,2,0.0
C320059,448,49,300.08,0,
C320060,0,35,1016.5,4,
C320061,584,37,4801.28,1,
C320065,638,34,5401.53,1,
C320066,14,68,162.64,2,
C320069,228,55,7502.0,5,
C320073,16,43,5401.53,6,
C320074,413,30,7502.0,6,
C320079,528,68,1200.32,0,1.0
C320084,645,46,7502.0,5,
C320088,466,21,2700.7200000000003,1,1.0
C320089,371,38,7502.0,6,
C320092,365,39,1200.32,4,
C320097,711,49,162.64,0,
C320099,578,53,162.64,0,0.0
C320104,434,59,4801.28,5,
C320106,531,33,35.84,1,
C320109,256,66,83.68,2,
C320111,126,29,9602.72,6,
C320114,764,57,650.56,0,1.0
C320115,788,23,1016.5,1,
C320116,529,24,2700.7200000000003,1,
C320118,672,40,5.23,1,
C320119,663,69,4801.28,5,
C320125,610,36,105.57,1,1.0
C320126,127,44,15004.25,3,
C320139,713,69,40.66,0,
C320141,522,42,293.25,1,
C320142,662,47,365.94,0,
C320144,36,29,896.0,4,
C320149,227,48,130.75,2,
C320154,255,28,1200.32,4,
C320156,354,24,105.57,4,
C320157,430,69,9602.72,5,1.0
C320158,407,58,1016.5,0,
C320160,225,30,300.08,4,
C320161,187,25,143.36,4,
C320165,756,27,35.84,1,
C320166,364,54,15004.25,3,2.0
C320170,245,24,143.36,4,
C320176,589,63,5401.53,5,0.0
C320178,157,58,2700.7200000000003,2,0.0
C320179,87,65,9450.0,2,
C320180,3,21,322.56,4,
C320188,172,59,896.0,2,0.0
C320189,760,24,60.6,1,1.0
C320197,768,54,4801.28,5,
C320200,387,18,2700.7200000000003,4,
C320204,531,41,7502.0,5,
C320207,224,32,4801.28,6,
C320208,518,48,573.44,0,
C320209,89,26,365.94,4,
C320214,438,66,1200.32,0,
C320222,195,38,1200.32,4,
C320223,88,48,365.94,2,
C320226,491,54,83.68,0,
C320229,687,67,60.6,0,
C320233,160,43,2400.68,4,
C320235,87,31,2400.68,4,
C320237,38,40,300.08,4,
C320239,317,30,4801.28,6,
C320243,588,67,4801.28,5,
C320246,789,64,293.25,0,1.0
C320249,94,28,7502.0,6,
C320260,523,19,9602.72,6,
C320264,415,30,4801.28,6,
C320265,111,38,650.56,4,
C320272,313,40,40.66,4,0.0
C320288,206,40,47.07,4,0.0
C320290,324,35,83.68,4,
C320292,167,55,20.92,2,
C320297,221,60,15004.25,3,
C320300,304,24,2700.7200000000003,4,
C320306,207,27,47.07,4,
C320307,245,43,300.08,4,
C320308,163,50,2700.7200000000003,2,
C320309,791,47,162.64,0,1.0
C320318,753,23,35.84,1,
C320319,585,48,4200.0,5,
C320323,741,23,143.36,1,
C320324,82,63,2700.7200000000003,2,
C320325,427,29,2700.7200000000003,1,
C320327,684,38,1200.32,1,
C320331,586,32,20.92,1,
C320333,507,18,5.23,1,
C320334,440,23,1050.0,1,
C320338,598,65,9602.72,5,
C320342,696,35,83.68,1,
C320345,702,44,4801.28,5,
C320348,742,40,83.68,1,
C320354,696,37,1200.32,1,
C320355,93,49,650.56,2,
C320357,597,48,242.4,0,
C320361,420,18,162.64,1,0.0
C320363,230,46,5401.53,6,
C320365,513,19,573.44,1,
C320367,16,40,9450.0,6,
C320372,256,35,4200.0,6,
C320377,678,19,5.23,1,
C320379,128,49,7502.0,6,
C320385,234,56,105.57,2,
C320387,350,41,4801.28,6,
C320391,637,38,1050.0,1,
C320395,289,29,105.57,4,
C320396,746,55,15004.25,3,
C320400,498,52,5.23,0,
C320402,732,31,20.92,1,
C320407,443,28,4801.28,6,
C320409,257,59,5.23,2,
C320410,395,49,573.44,0,
C320412,610,57,47.07,0,
C320418,23,32,35.84,4,
C320420,13,51,83.68,2,
C320423,233,30,300.08,4,
C320425,473,63,2400.68,0,
C320430,771,38,9450.0,5,
C320431,30,27,130.75,4,
C320437,707,36,9602.72,5,1.0
C320438,43,64,2700.7200000000003,2,
C320439,188,69,9602.72,5,
C320444,717,64,1200.32,0,
C320450,433,46,40.66,0,
C320453,304,57,5.23,2,0.0
C320455,777,45,2700.7200000000003,0,
C320456,144,53,1200.32,2,
C320460,313,52,1050.0,2,
C320470,477,53,2700.7200000000003,0,0.0
C320471,199,44,1200.32,4,
C320474,418,21,2700.7200000000003,1,
C320475,630,47,1050.0,0,
C320476,55,44,300.08,2,0.0
C320483,184,41,378.75,4,
C320494,50,31,2700.7200000000003,4,
C320497,179,55,35.84,2,
C320501,269,64,1200.32,2,
C320502,174,29,47.07,4,
C320505,557,33,300.08,1,
C320506,88,29,7502.0,6,
C320508,196,55,47.07,2,
C320510,459,55,293.25,0,
C320513,173,18,600.17,4,
C320518,756,38,1200.32,1,
C320520,536,50,1016.5,0,
C320521,651,19,130.75,1,
C320529,713,51,4801.28,5,1.0
C320532,265,55,105.57,2,
C320535,541,19,573.44,1,
C320542,480,43,378.75,0,
C320544,523,43,1200.32,0,
C320545,257,49,7502.0,6,
C320546,673,69,573.44,0,
C320548,181,41,5.23,4,
C320549,322,66,650.56,2,
C320552,476,57,573.44,0,
C320553,588,51,2700.7200000000003,0,1.0
C320555,717,21,15004.25,3,
C320558,732,24,365.94,1,
C320559,603,65,35.84,0,
C320560,184,57,35.84,2,
C320565,733,52,1200.32,0,1.0
C320567,757,21,322.56,1,
C320573,206,48,896.0,2,
C320578,444,21,300.08,1,
C320583,629,28,60.6,1,
C320584,377,61,650.56,2,
C320590,413,23,300.08,1,
C320592,223,19,1200.32,4,
C320595,525,58,60.6,0,
C320598,751,68,300.08,0,1.0
C320599,107,40,1200.32,4,
C320602,194,28,130.75,4,
C320604,7,41,20.92,4,0.0
C320609,179,30,4801.28,6,0.0
C320610,140,65,7502.0,2,
C320612,99,59,40.66,2,
C320614,480,42,7502.0,5,
C320622,711,62,2400.68,0,
C320625,604,18,7502.0,1,
C320627,606,21,4801.28,1,
C320636,589,49,4801.28,5,1.0
C320637,399,42,15004.25,3,
C320640,97,51,35.84,2,
C320641,323,68,187.68,2,
C320643,549,27,60.6,1,
C320646,340,37,2700.7200000000003,4,
C320648,65,18,7502.0,6,
C320649,490,46,187.68,0,
C320650,118,51,1200.32,2,0.0
C320652,232,22,47.07,4,
C320658,621,40,16800.0,3,
C320659,456,28,7502.0,6,1.0
C320661,641,39,4801.28,1,
C320667,602,63,40.66,0,
C320671,522,68,7502.0,5,
C320673,508,59,15004.25,3,
C320675,284,53,322.56,2,
C320681,489,46,322.56,0,
C320682,699,45,162.64,0,
C320684,522,38,143.36,1,0.0
C320687,406,38,162.64,4,0.0
C320688,443,32,293.25,1,0.0
C320691,323,66,20.92,2,
C320696,708,51,130.75,0,
C320699,416,48,15004.25,3,
C320703,567,56,1200.32,0,
C320704,675,29,136.35000000000002,1,1.0
C320723,427,34,143.36,1,0.0
C320733,580,37,9602.72,5,
C320735,547,52,1200.32,0,
C320737,698,56,4801.28,5,
C320739,273,59,7502.0,5,
C320741,202,18,2700.7200000000003,4,
C320743,435,50,300.08,0,
C320745,317,24,9602.72,6,0.0
C320748,447,37,15004.25,3,2.0
C320752,606,19,2400.68,1,
C320757,185,47,26250.0,3,
C320764,686,35,1200.32,1,
C320767,67,26,47.07,4,
C320770,625,47,47.07,0,
C320774,61,53,2700.7200000000003,2,
C320776,66,32,896.0,4,
C320777,636,32,2400.68,1,1.0
C320778,615,40,896.0,1,
C320779,752,62,650.56,0,
C320782,264,39,650.56,4,
C320787,585,39,2400.68,1,1.0
C320788,124,57,9450.0,6,
C320792,216,46,1200.32,2,0.0
C320793,65,28,573.44,4,
C320796,738,25,15.15,1,
C320800,63,32,1200.32,4,
C320801,746,53,46.92,0,
C320805,128,19,40.66,4,
C320807,76,63,300.08,2,
C320808,115,25,20.92,4,
C320809,20,44,378.75,2,0.0
C320813,557,63,1200.32,0,
C320814,537,47,4801.28,5,
C320815,381,55,9450.0,5,
C320818,534,32,162.64,1,
C320821,527,40,16800.0,3,
C320822,92,47,7502.0,6,
C320825,419,29,143.36,1,
C320829,743,53,4200.0,5,1.0
C320830,321,53,600.17,2,0.0
C320839,31,41,293.25,4,
C320842,776,39,322.56,1,
C320847,344,18,40.66,4,
C320849,568,36,2400.68,1,1.0
C320851,525,60,365.94,0,
C320861,127,21,105.57,4,0.0
C320863,180,58,600.17,2,
C320866,15,45,300.08,2,
C320868,250,65,365.94,2,0.0
C320869,453,46,5401.53,5,
C320871,12,64,46.92,2,
C320873,664,49,2700.7200000000003,0,
C320876,165,60,2700.7200000000003,2,0.0
C320885,313,37,26250.0,3,
C320886,778,55,300.08,0,
C320895,790,66,2700.7200000000003,0,
C320898,142,67,9602.72,2,0.0
C320904,187,45,9602.72,6,
C320906,131,37,600.17,4,0.0
C320912,160,57,83.68,2,
C320914,745,19,40.66,1,
C320915,486,29,130.75,1,
C320917,357,33,293.25,4,
C320918,764,24,15004.25,3,
C320928,779,40,1016.5,1,
C320933,403,56,4801.28,5,
C320936,3,21,2700.7200000000003,4,
C320941,354,67,573.44,2,
